x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
Jo Bonner (R);0.05328682249292547;0.05064835584361478;0.04070103625222443;0.04401940038489159;0.05205731972561408;0.045945365613438156;0.033666643286400955;0.047433396065554;0.03417522076127511;0.05496549674713789;0.03670605351868425;0.03659765830945269;0.05185094500455465;0.05258047882845195;0.057024310117317976;0.03397532492605178;0.04863123223184865;0.03798375202000975;0.049735635950776465;0.05602260831392682
Martha Roby (R);0.034266335431986636;0.03350017327479702;0.03381928402090388;0.04401940038489159;0.03527065456046725;0.045945365613438156;0.033666643286400955;0.047433396065554;0.03417522076127511;0.035335881695283775;0.03071753576905535;0.03379870245476161;0.03128914366155703;0.030724317417295786;0.03531338480206042;0.031799213980495206;0.04863123223184865;0.03497747472875407;0.030506198673484062;0.03534434363322961
Mike Rogers (R);0.03726237195147506;0.038024119416361295;0.04454905007859482;0.0342994247259968;0.03724125484985588;0.03545755724593591;0.03707847882975171;0.036337282678832995;0.03040028590035773;0.041362978988553206;0.04029071995437951;0.031026112099561076;0.030854078009832815;0.04030238811643968;0.02901324539338397;0.0394390380784596;0.037036119618856826;0.035456071857714606;0.036936112328755;0.03961497019406168
Robert Aderholt (R);0.056302464367170804;0.03350017327479702;0.03381928402090388;0.04401940038489159;0.055350712459388475;0.054066313171518686;0.033666643286400955;0.047433396065554;0.03417522076127511;0.035335881695283775;0.03071753576905535;0.03379870245476161;0.03128914366155703;0.030724317417295786;0.06369323846370205;0.031799213980495206;0.04863123223184865;0.03497747472875407;0.030506198673484062;0.03534434363322961
Mo Brooks (R);0.04168451649507429;0.04436971252537712;0.04823000717515685;0.04401940038489159;0.04644656101697109;0.045945365613438156;0.05129137440679194;0.04818654564785153;0.03417522076127511;0.035335881695283775;0.03071753576905535;0.03379870245476161;0.03128914366155703;0.04839308291990114;0.03531338480206042;0.031799213980495206;0.04863123223184865;0.03497747472875407;0.030506198673484062;0.05019787946219848
Spencer Bachus (R);0.05328682249292547;0.05990857501564018;0.036288061220463505;0.04401940038489159;0.04083004338274811;0.045945365613438156;0.03214050834160603;0.047433396065554;0.03467469860492553;0.03667994974360009;0.03722831082338723;0.06297185224485284;0.03602955777158125;0.0329290156764813;0.038130266650040226;0.033861526641555915;0.04863123223184865;0.03333308650192958;0.03261520449293633;0.05199221103350774
Terri Sewell (D);0.03323429189302805;0.03350017327479702;0.03381928402090388;0.04401940038489159;0.034949889718774475;0.031048076281374945;0.033666643286400955;0.03172052781656249;0.03417522076127511;0.035335881695283775;0.03071753576905535;0.03379870245476161;0.03128914366155703;0.030724317417295786;0.03531338480206042;0.031799213980495206;0.03225176917179427;0.03497747472875407;0.030506198673484062;0.06350461552302686
Paul Gosar (R);0.03581796080594724;0.04436971252537712;0.03532151140735465;0.029707132654360622;0.03102799431663253;0.045945365613438156;0.036293987299985606;0.047433396065554;0.035647393698555685;0.0342894320338665;0.033544832848819935;0.03284403528112135;0.05316152363109683;0.033828014463592335;0.03610874460488935;0.030276952275000026;0.04863123223184865;0.03283671023570843;0.03307508428048395;0.034700115941155706
Trent Franks (R);0.05328682249292547;0.056380002848499096;0.03532151140735465;0.029707132654360622;0.03102799431663253;0.045945365613438156;0.036293987299985606;0.047433396065554;0.050282166304830664;0.05461154730069832;0.033544832848819935;0.03284403528112135;0.035097849492748016;0.033828014463592335;0.03610874460488935;0.030276952275000026;0.055767063146521835;0.03283671023570843;0.036780226292565214;0.05436724050837382
Ben Quayle (R);0.03581796080594724;0.033910858728801015;0.03532151140735465;0.048209114852255326;0.03102799431663253;0.045945365613438156;0.036293987299985606;0.047433396065554;0.040055578638992756;0.0342894320338665;0.033544832848819935;0.03284403528112135;0.035097849492748016;0.033828014463592335;0.03610874460488935;0.030276952275000026;0.04863123223184865;0.03283671023570843;0.035377690020664536;0.034700115941155706
