x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
Jo Bonner (R);0.07104774239694323;0.06714260081380224;0.05402055942558725;0.05394096407699357;0.0666853709218039;0.07242126472314567;0.05836810115295678;0.06552503327845591;0.044251479358039025;0.06905593086405858;0.0636602223260154;0.053091098824407004;0.059484978582385134;0.06594556735314679;0.09608164351562667;0.05421353401005986;0.06812592547287244;0.05064657860057141;0.07381761007855057;0.06396627715485148
Martha Roby (R);0.06776250443291401;0.06328190563426517;0.06427457771306289;0.05505932897095428;0.06705839435453495;0.09893560369555737;0.08308097200724042;0.07739669460314545;0.062446225614303325;0.05729409978363122;0.07470394889024273;0.07514079761017382;0.05405147933156398;0.06033332451581884;0.08947303451237686;0.05865924896000166;0.08905253271896268;0.0646663945913847;0.08719385503678587;0.06539680185190995
Mike Rogers (R);0.06997210541116042;0.06644362794289073;0.06440115608075413;0.05025610142481868;0.0589767643537649;0.05544455694820125;0.05468665493935976;0.07013128012819644;0.04430600144483317;0.0561079875013626;0.06998092402320448;0.060341551434704224;0.046574982538268764;0.07654955589596302;0.08927668972658176;0.061954570251277354;0.056137223094558424;0.05153859918594968;0.07063087650761612;0.057534117249776896
Robert Aderholt (R);0.09997974313842026;0.07897839167745856;0.0733715199067881;0.07062652543153969;0.09393444232076702;0.12236121392106006;0.08452193041761327;0.0927212152674645;0.05907249316661098;0.06408637151933924;0.09282550914111803;0.09007922020517785;0.06070901623228006;0.07922367103030727;0.13337945581597732;0.0769835326251953;0.10561104030411228;0.07256635340033955;0.10080988808369461;0.0832871894558661
Mo Brooks (R);0.08629728216374026;0.08194570351644456;0.08174531104354277;0.07200848541249738;0.09041232898934776;0.11323304174909898;0.09138378826682189;0.09612227091141752;0.056168822720192024;0.06163190674752872;0.08980644793849639;0.08567715979543386;0.059915656948010626;0.08959193729609796;0.11834707188853236;0.07369854893877631;0.0957856632204031;0.06352791921039383;0.1045930980036317;0.0943161234715398
Spencer Bachus (R);0.10040650721000396;0.09868984194052874;0.08253760652156575;0.06405471067955797;0.07934648487906848;0.10037288449824437;0.07400145411997978;0.09863178110168047;0.05875785182358697;0.06270333332178583;0.08681283136706164;0.10240595630635971;0.061127290826938324;0.08077199789951289;0.13021607853876704;0.07082751539066488;0.08659112608483459;0.06046707347571841;0.10699337128526698;0.07734373217650539
Terri Sewell (D);0.08181297952654257;0.07104866477782382;0.06677819314224812;0.07042918595806914;0.07279379250282575;0.07314438912673468;0.09372224894979507;0.07792130795870504;0.09006226964360614;0.058628175108446964;0.07915364955950605;0.08528161109746787;0.05905020233400225;0.06830356922287485;0.11224459661671593;0.07677475258950736;0.0695447723691989;0.06674160190979914;0.09124031962270207;0.08746136593481801
Paul Gosar (R);0.07390039188371675;0.07693301142335975;0.060412667388999294;0.05340728349099402;0.06305811821022811;0.0896363607659826;0.07389971654082812;0.08713014512955941;0.05500851864147219;0.060353139475638945;0.0811795970657198;0.07992745035184781;0.06942482569680121;0.07714284241223257;0.11647907380672884;0.06035539739702003;0.09081952621116107;0.058474555213949723;0.08741359341086506;0.07367483671305346
Trent Franks (R);0.09167618964411386;0.10086853313727204;0.06053332531585886;0.06376556886411948;0.06298861654605419;0.08710294743282138;0.07811461713633507;0.08347146902897999;0.07155214426327527;0.08674794653006926;0.09004126947895263;0.07158949780831252;0.05563402363865855;0.07395672464902282;0.11215200944843637;0.0701563831610911;0.09156458417280683;0.06103364279622321;0.0935992865039033;0.08183792546116386
Ben Quayle (R);0.08729441961729942;0.07442022745211144;0.06336212548543012;0.06759389102362792;0.06489569617462229;0.09818653097129998;0.07546461486743469;0.09053609495615675;0.06466821587973087;0.054824658302646795;0.081420488655607;0.08319728023007937;0.05608348359259723;0.07703823331043161;0.11803473329414185;0.06749440213001603;0.07795794434363315;0.05300782429280073;0.09049530998097227;0.06606836596109622
Ed Pastor (D);0.11259480293585919;0.08277168722257999;0.06399496161954361;0.062183657602283685;0.07415693590691849;0.10419626980627206;0.0888576677157182;0.09135749563878659;0.07139331876733837;0.05822628561313497;0.0947205362534873;0.09662489958455427;0.05922028885306733;0.08924370062705698;0.13355046366724496;0.07871290245424478;0.08487660436994704;0.05826119317610357;0.10044777758239072;0.06557404999739327
David Schweikert (R);0.08876385496571192;0.07869956347508708;0.0817185221366573;0.05709626558371107;0.07709682110713688;0.11137917009559696;0.09642886690848607;0.09641854897150286;0.057522409744547684;0.06154344364254706;0.12316542364548944;0.10068516722212079;0.06269005503597834;0.08408173192133138;0.11624929440235933;0.07725008694602699;0.10405449755937775;0.07035257849600401;0.10153426986495778;0.06981231692557087
Jeff Flake (R);0.09053641662561876;0.07903668530287752;0.06607031643092964;0.06946985127795871;0.08343501500151974;0.10661072759298744;0.09746175780040783;0.09125797610752914;0.06503619563972085;0.07553658689815826;0.10608758030093746;0.09820017093294237;0.05962096141599809;0.0757579340212168;0.12081054519805773;0.08188935761605892;0.09792466335947726;0.05849229077435428;0.09388643880445152;0.06507919527961807
Raúl Grijalva (D);0.10712053608487826;0.08765060056097768;0.07707747600185287;0.06467729038709233;0.08104461976661484;0.09941496691361745;0.10540438708628669;0.1019597762927364;0.057312388325177877;0.06892499730677762;0.10273333425499567;0.10010547606803367;0.06861388981119938;0.09308269082154405;0.14453948534835542;0.07556765752608036;0.09817926708140193;0.0721358996244132;0.11023522564149899;0.08541400351306302
Gabrielle Giffords (D);0.10253280356599104;0.09899602611578974;0.07897668450187456;0.06683881295370876;0.07859314846840094;0.09153618050269179;0.09245610180282536;0.11100597318672442;0.07890331353263888;0.0762193730706357;0.11180156819445834;0.10691471436506433;0.06522514922421417;0.10307569876853288;0.14637721275015103;0.07763985125449563;0.09342238210777185;0.0635625728868647;0.12162155662721051;0.08119837762253523
Ron Barber (D);0.07083197041647443;0.06594162100599579;0.053967681593005384;0.04765180368968442;0.05659816052006712;0.0857801440497819;0.07461526760390967;0.06680263391671876;0.054436177219186685;0.05345467975294881;0.07345100384789227;0.061703235457148065;0.05060986136420238;0.07758510021388719;0.09206398693145927;0.06496262392056702;0.06258165098823283;0.057847885898416176;0.08400508857284564;0.06174644423568762
Timothy Griffin (R);0.07482559928868251;0.07407517180402676;0.06379521271046147;0.05604992815393568;0.06191583189848671;0.07292699664159308;0.0713252667107319;0.08544403672422461;0.05106389626391458;0.05737256988558981;0.08150724659191459;0.06960494528118019;0.06374506566446417;0.06696848467089998;0.09942908965322825;0.07606497769268034;0.07056223238035084;0.05151193835062097;0.08741222988450444;0.09025411545801669
Steve Womack (R);0.07094616302716986;0.06083128276089951;0.05967571173294271;0.05764268156835052;0.05914884316712157;0.07631189353485099;0.06918768112008035;0.07199972877754664;0.04597470517076372;0.052249334767584046;0.062462969134522324;0.06687872440628898;0.05069022911377846;0.06121629099055693;0.08555553278587347;0.07788581286385426;0.07093597652815736;0.059103813487722;0.07819619271905874;0.07079662283079236
Mike Ross (D);0.09843456344639845;0.08378047365529179;0.06778428383717229;0.07162457208276216;0.07574082422262567;0.06070686861213309;0.0670530807634221;0.08167675041791261;0.07981456255154185;0.06518555695789174;0.08700401670891494;0.0791464470372478;0.07635677866306026;0.08476427833420805;0.10594855940500347;0.07642589980600765;0.06345700083022016;0.05867707443462289;0.08536268434663588;0.07231121927512651
Wally Herger (R);0.07572130093174748;0.06625696553941521;0.06796336906006427;0.06885192049203714;0.06642909694234003;0.08615711093414316;0.07386047107804454;0.07753111014570227;0.048655308069150235;0.05204496269365824;0.06397525005062299;0.07030245812560458;0.06087822664773967;0.07213979107313928;0.09852223403649828;0.0795764494844495;0.08036019776070286;0.06739584819181668;0.07998501209730442;0.06547547705548726
Dan Lungren (R);0.08599816133331814;0.08432853353220753;0.07707452883486038;0.0533830672451556;0.0800130582167691;0.10596035245377308;0.08043617937700555;0.09433673661814497;0.051072946123667765;0.06084867943304113;0.09619425145358795;0.07489399920456642;0.05986705588818608;0.07511690319704355;0.11217661949401471;0.0746892155785836;0.08430394358325168;0.05809534952717167;0.0896572261052763;0.0869794313095964
Tom McClintock (R);0.06752146940212868;0.0597235972984243;0.052983248157633056;0.04917585860041837;0.060143464420471124;0.07689071400124299;0.07275747331612022;0.07540992757357368;0.052051649028157745;0.05585381352834634;0.09427803251897215;0.07300362908165103;0.05032590398860208;0.061530961428222855;0.08907901883634188;0.06458104316010348;0.08016324919616671;0.05533941559242879;0.07646821793567546;0.09334559551353816
